Unnamed: 0,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
1020,Saint Cosme Crozes-Hermitage 2019,4.1,197,41.99,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Château de Saint Cosme,Northern Rhône Crozes-Hermitage,14.2,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.69,50.11,3.9,45.67
1028,Sauternes Barsac (Premier Grand Cru Classé) 2003,4.3,334,59.99,France / Bordeaux / Sauternes / Barsac,Château Coutet,Bordeaux Sauternes,14.0,Sémillon,"['Fruity desserts', 'Blue cheese']",85.0,46.29526972,85.0,76.37
1030,Châteauneuf-du-Pape Rouge 2020,4.2,91,45.49,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Berthet-Rayne,Southern Rhône Châteauneuf-du-Pape Red,14.0,"Cinsault, Shiraz/Syrah, Grenache, Mourvedre","['Lamb', 'Pork', 'Poultry']",85.0,38.04,5.41,42.61
1032,Mâcon Uchizy 'Les Maranches' 2020,4.2,49,18.99,France / Bourgogne / Mâconnais / Mâcon / Mâcon-Uchizy,Domaine Raphaël Sallet,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",38.62,46.29526972,9.05,40.67
1033,Faugères 2017,4.1,402,28.99,France / Languedoc-Roussillon / Faugères,Clos Fantine,Languedoc-Roussillon Red,14.0,"Shiraz/Syrah, Carignan, Grenache","['Beef', 'Pasta', 'Veal']",66.04,60.73,5.28,64.7
1037,Rasteau 2019,3.9,208,24.94,France / Rhone Valley / Southern Rhône / Rasteau,Domaine de Beaurenard,Southern Rhône Red,15.5,Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",65.96,48.64,10.8,54.61
1039,Côte des Roses Rosé 2021,3.9,1659,16.99,France / Languedoc-Roussillon / Languedoc,Gérard Bertrand,Languedoc-Roussillon Rosé,13.0,100 Grenache,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",40.66,46.29526972,1.47,57.2
1040,Côtes du Rhône Les Deux Albion 2019,3.8,490,23.99,France / Rhone Valley / Southern Rhône / Côtes-du-Rhône,Château de Saint Cosme,Southern Rhône Red,14.5,"Carignan, Clairette, Shiraz/Syrah, Grenache, Mourvedre","['Beef', 'Lamb', 'Game (deer, venison)']",67.09,51.88,7.46,55.07
1044,Cuvèe de Réserve Brut Champagne Premier Cru N.V.,4.1,973,43.75,France / Champagne / Champagne Premier Cru,Marc Hébrart,French Champagne,12.0,"Pinot Noir, Chardonnay","['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",60.85,46.29526972,9.05,74.09
1048,Sauternes 1996,4.3,54,35.88,France / Bordeaux / Sauternes,Château Haut-Bergeron,Bordeaux Sauternes,14.6,Sémillon,"['Fruity desserts', 'Blue cheese']",85.0,46.29526972,85.0,75.99
1050,Fleurie 'Clos de la Grand'Cour' 2020,4.3,162,42.99,France / Beaujolais / Fleurie,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,14.0,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.83,10.81,6.51,85.0
1052,Moulis-en-Médoc 2017,4.1,390,40.0,France / Bordeaux / Médoc / Moulis-en-Médoc,Château Maucaillou,Bordeaux Médoc,13.5,100 Petit Verdot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.13,69.24,8.68,68.65
1056,Morgon 2018,4.1,231,40.0,France / Beaujolais / Morgon,J. Chamonard,Beaujolais Red,13.0,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",4.76,12.56,2.93,80.57
1058,Vire-Clessé 2019,4.1,247,38.0,France / Bourgogne / Mâconnais / Viré-Clessé,Les Héritiers du Comte Lafon,Burgundy Mâconnais White,14.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",43.56,46.29526972,10.52,40.65
1059,Vieilles Vignes Chablis 2015,4.0,228,34.94,France / Bourgogne / Chablis,Jean-Claude et Romain Bessin-Tremblay,Burgundy Chablis,13.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",43.22,46.29526972,7.9,66.16
1062,Pouilly-Fumé 2020,4.1,237,26.99,France / Loire Valley / Upper Loire / Pouilly-Fumé,Domaine Cédrick Bardin,Upper Loire White,13.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",22.29,46.29526972,9.05,69.95
1063,Vacqueyras Bouvencourt 2017,3.8,177,27.99,France / Rhone Valley / Southern Rhône / Vacqueyras,Brotte,Southern Rhône Red,14.0,"Shiraz/Syrah, Grenache","['Beef', 'Lamb', 'Game (deer, venison)']",64.65,45.89,4.42,55.41
1065,Les Launes Crozes-Hermitage 2020,3.9,847,24.99,France / Rhone Valley / Northern Rhône / Crozes-Hermitage,Delas,Northern Rhône Crozes-Hermitage,13.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.39,50.63,2.49,46.61
1066,Châteauneuf-du-Pape 2020,4.1,216,29.99,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Domaine du Père Caboche,Southern Rhône Châteauneuf-du-Pape Red,15.5,100 Grenache,"['Lamb', 'Pork', 'Poultry']",85.0,39.29,9.2,43.7
1067,BriO de Cantenac Brown Margaux 2015,4.1,898,39.94,France / Bordeaux / Médoc / Margaux,Château Cantenac Brown,Bordeaux Margaux,13.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.07,62.54,3.01,72.33
1068,Moulis-en-Médoc 2018,4.1,287,53.25,France / Bordeaux / Médoc / Moulis-en-Médoc,Château Maucaillou,Bordeaux Médoc,13.5,Petit Verdot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",70.13,69.24,8.68,68.65
1080,Château Teynac Saint-Julien 2016,4.2,104,39.0,France / Bordeaux / Médoc / Saint-Julien,Château Teynac,Bordeaux Saint-Julien,13.0,"Cabernet Sauvignon, Merlot, Petit Verdot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.62,65.61,1.49,74.53
1081,Fleurie 'Clos de la Grand'Cour' 2019,4.1,296,40.0,France / Beaujolais / Fleurie,Domaine de la Grand'Cour - Jean Louis Dutraive,Beaujolais Red,14.1,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.83,10.81,6.51,85.0
1082,Chorey-Les-Beaune 2018,4.1,672,33.99,France / Bourgogne / Côte de Beaune / Chorey-lès-Beaune,Joseph Drouhin,Burgundy Côte de Beaune Red,13.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",30.62,21.62,1.22,64.86
1083,Chablis Premier Cru 'Mont-de-Milieu' 2018,4.0,136,39.94,France / Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Mont de Milieu',Domaine Pinson,Burgundy Chablis,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",44.0,46.29526972,1.0,69.2
1085,Saint-Romain Rouge 2014,3.9,185,39.94,France / Bourgogne / Côte de Beaune / Saint-Romain,Alain Gras,Burgundy Côte de Beaune Red,12.5,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",31.86,22.29,2.11,62.35
1086,Margaux 2018,4.1,276,34.23,France / Bordeaux / Médoc / Margaux,Château La Tour de Bessan,Bordeaux Margaux,14.0,"60 Merlot, 29 Cabernet Sauvignon, 11 Petit Verdot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",63.77,63.84,9.05,73.09
1089,Vieilles Vignes Saumur Blanc 2015,4.1,308,25.5,France / Loire Valley / Middle Loire / Saumur,Langlois-Chateau,Loire Chenin Blanc,13.0,Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",28.39,46.29526972,2.88,85.0
1091,By.Ott Rosé 2020,4.1,1836,25.99,France / Provence / Côtes de Provence,Domaines Ott,Provence Rosé,12.0,"70 Grenache, 20 Cinsault, 10 Shiraz/Syrah","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",29.11,46.29526972,1.04,65.26
1092,Saint-Joseph Selection Offerus 2015,4.1,940,36.0,France / Rhone Valley / Northern Rhône / Saint-Joseph,Domaine Jean-Louis Chave,Northern Rhône Saint-Joseph,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",75.67,51.45,5.02,55.8
1093,Morgon 2019,4.1,955,28.0,France / Beaujolais / Morgon,Jean Foillard,Beaujolais Red,13.0,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.84,14.23,6.42,81.25
1095,Pouilly-Fuissé 2017,4.1,1818,34.99,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Louis Jadot,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",41.93,46.29526972,0.9,41.37
1097,D66 2014,4.1,1301,29.99,France / Vin de Pays / Pays d'Oc / Côtes Catalanes,Department 66,Languedoc-Roussillon Grenache,15.2,100 Grenache,"['Beef', 'Pasta', 'Lamb', 'Poultry']",60.83,39.62,11.02,32.33
1099,Pinot Fin Bourgogne 2019,4.3,277,28.0,France / Bourgogne,Géantet-Pansiot,Burgundy Red,13.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",34.77,28.24,14.43,61.4
1100,Cassis Rosé 2021,4.0,40,27.94,France / Provence / Cassis,Bagnol,Provence Rosé,12.5,"Mourvedre, Cinsault, Grenache","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",31.63,46.29526972,9.05,60.8
1102,Terroir Découverte Chablis 2019,4.2,149,36.99,France / Bourgogne / Chablis,Patrick Piuze,Burgundy Chablis,12.5,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",40.1,46.29526972,3.58,68.35
1103,Sauternes (Premier Grand Cru Classé) 2003,4.3,1048,119.99,France / Bordeaux / Sauternes,Château Rieussec,Bordeaux Sauternes,12.5,100 Sémillon,"['Fruity desserts', 'Blue cheese']",85.0,46.29526972,85.0,76.21
1104,Cornas Le Village 2018,4.4,66,37.55,France / Rhone Valley / Northern Rhône / Cornas,Yves Cuilleron,Northern Rhône Cornas,13.0,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",78.7,48.1,11.86,57.65
1106,Vieilles Vignes Pouilly-Fumé 2018,4.1,325,25.5,France / Loire Valley / Upper Loire / Pouilly-Fumé,Régis Minet,Upper Loire White,13.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",19.02,46.29526972,9.05,69.49
1107,Terroir du Trias Delille Vigneron Bandol Rosé 2020,3.9,72,34.99,France / Provence / Bandol,Domaine de Terrebrune,Provence Rosé,13.5,Mourvedre,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",35.92,46.29526972,9.05,66.22
1108,Rasteau 2018,4.0,188,24.94,France / Rhone Valley / Southern Rhône / Rasteau,Domaine de Beaurenard,Southern Rhône Red,14.5,100 Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",65.96,48.64,10.8,54.61
1109,Les Porcheronnes Pouilly-Fumé 2020,4.3,25,25.99,France / Loire Valley / Upper Loire / Pouilly-Fumé,Marc Deschamps,Upper Loire White,13.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",19.0,46.29526972,9.05,70.37
1111,Pessac-Léognan (Grand Cru Classé de Graves) 2019,4.2,186,39.94,France / Bordeaux / Graves / Pessac-Léognan,Château Latour-Martillac,Bordeaux Pessac-Léognan,14.5,"63 Cabernet Sauvignon, 30 Merlot, 7 Petit Verdot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.78,75.13,9.52,74.73
1114,Pouilly-Fuissé 2019,4.1,566,37.99,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Joseph Drouhin,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",42.75,46.29526972,0.79,40.44
1118,Le Petit Ducru de Ducru Beaucaillou Saint-Julien 2019,4.2,99,34.94,France / Bordeaux / Médoc / Saint-Julien,Château Ducru-Beaucaillou,Bordeaux Saint-Julien,14.5,Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",68.23,70.19,7.67,78.26
1119,Rock Angel Rosé 2021,4.2,113,37.99,France / Provence / Côtes de Provence,Château d'Esclans,Provence Rosé,13.5,100 Rolle,"['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",32.97,46.29526972,1.48,64.83
1120,Domaine des Genets Vacqueyras 2018,4.1,122,24.99,France / Rhone Valley / Southern Rhône / Vacqueyras,Delas,Southern Rhône Red,14.0,"70 Grenache, 20 Shiraz/Syrah, 10 Mourvedre","['Beef', 'Lamb', 'Game (deer, venison)']",63.29,50.42,6.68,52.9
1121,Les Bambins Saint-Amour 2020,4.2,137,39.99,France / Beaujolais / Saint-Amour,Les Bertrand,Beaujolais Red,12.0,Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",4.99,15.92,7.78,84.42
1122,Les Vignes de Bila-Haut Côtes du Roussillon Villages 2019,3.8,906,15.99,France / Languedoc-Roussillon / Côtes du Roussillon / Côtes du Roussillon Villages,M. Chapoutier,Languedoc-Roussillon Red,15.0,100 Grenache,"['Beef', 'Pasta', 'Veal']",65.28,56.15,6.07,62.67
1125,Les Vieilles Vignes Moulin-a-Vent 2014,3.9,293,27.94,France / Beaujolais / Moulin-à-Vent,Thibault Liger-Belair,Beaujolais Red,13.0,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",13.21,21.3,8.95,80.71
1126,Morgon 'Cuvée Corcelette' 2019,4.3,324,49.5,France / Beaujolais / Morgon,Jean Foillard,Beaujolais Red,13.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",6.81,12.68,9.12,82.56
1129,Petit Chablis 2018,4.1,299,33.0,France / Bourgogne / Chablis / Petit Chablis,Moreau-Naudet,Burgundy Chablis,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",41.86,46.29526972,0.17,70.14
1131,Montagny Premier Cru 'Les Bassets' 2019,4.1,163,41.94,France / Bourgogne / Côte Chalonnaise / Montagny / Montagny Premier Cru / Montagny 1er Cru 'Les Bassets',Domaine Laurent Cognard,Burgundy Côte Chalonnaise White,13.5,100 Chardonnay,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",44.47,46.29526972,2.46,39.15
1132,Margaux 2017,4.1,307,36.83,France / Bordeaux / Médoc / Margaux,Château La Tour de Mons,Bordeaux Margaux,13.0,100 Merlot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",62.94,63.86,4.5,71.55
1133,Picpoul de Pinet 2020,4.1,174,12.49,France / Languedoc-Roussillon / Languedoc / Picpoul de Pinet,La Chapelle du Bastion,Languedoc-Roussillon White,12.5,100 Picpoul Blanc,"['Pasta', 'Vegetarian', 'Poultry', 'Lean fish', 'Aperitif']",41.16,46.29526972,9.05,48.27
1134,Maranges 1er Cru 'Clos de la Fussière' Monopole 2017,4.1,57,39.94,France / Bourgogne / Côte de Beaune / Maranges / Maranges Premier Cru / Maranges 1er Cru 'Clos de la Fussière',Xavier Monnot,Burgundy Côte de Beaune Red,12.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",33.2,25.59,7.51,62.19
1135,Saint-Estèphe 2014,4.1,1080,38.88,France / Bordeaux / Médoc / Saint-Estèphe,Château Haut-Marbuzet,Bordeaux Saint-Estèphe,13.5,Cabernet Franc,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",73.41,72.87,9.01,72.29
1137,UP Rosé 2021,4.1,471,22.99,France / Provence / Côtes de Provence,Ultimate Provence,Provence Rosé,12.5,"Shiraz/Syrah, Rolle, Cinsault, Grenache","['Pork', 'Shellfish', 'Vegetarian', 'Poultry']",30.29,46.29526972,0.06,64.75
1138,Châteauneuf-du-Pape 2017,4.2,476,49.94,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Clos Saint Jean,Southern Rhône Châteauneuf-du-Pape Red,14.5,"Shiraz/Syrah, Cinsaut, Grenache","['Lamb', 'Pork', 'Poultry']",83.31,42.97,15.18,44.6
1141,Les Reinages Gigondas 2019,4.3,75,32.99,France / Rhone Valley / Southern Rhône / Gigondas,Delas,Southern Rhône Red,15.0,"Shiraz/Syrah, Grenache","['Beef', 'Lamb', 'Game (deer, venison)']",63.78,45.87,13.83,53.12
1142,Beaujolais-Villages 2016,4.1,333,25.0,France / Beaujolais / Beaujolais-Villages,Jean Foillard,Beaujolais Red,12.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",61.73,9.68,7.02,85.0
1143,Castillon - Côtes de Bordeaux 2018,3.8,47,29.94,France / Bordeaux / Côtes de Bordeaux / Castillon - Côtes de Bordeaux,L'Hêtre,Bordeaux Red,13.0,100 Merlot,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",66.48,62.37,23.75,63.06
1146,Les Coteaux Saint-Joseph 2018,4.1,281,29.0,France / Rhone Valley / Northern Rhône / Saint-Joseph,Domaine Durand (Eric & Joël),Northern Rhône Saint-Joseph,14.0,Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",76.18,51.33,8.55,54.23
1148,Graves Rouge 2010,4.2,605,26.99,France / Bordeaux / Graves,Château du Grand Bos,Bordeaux Graves Red,13.0,"47 Cabernet Sauvignon, 45 Merlot, 8 Petit Verdot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",73.2,73.63,0.6,74.53
1154,Premier Cru Blanc de Blancs Brut Champagne N.V.,4.1,1417,32.99,France / Champagne,Louis Armand,French Champagne,12.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",48.41,46.29526972,9.05,65.89
1155,Chablis 1er Cru 'Côte de Lechet' 2018,4.2,362,39.0,France / Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Côte de Lechet',La Chablisienne,Burgundy Chablis,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",43.14,46.29526972,2.02,66.7
1157,Saint-Émilion Grand Cru 2012,4.1,389,39.54,France / Bordeaux / Libournais / Saint-Émilion / Saint-Émilion Grand Cru,Château Lassègue,Bordeaux Saint-Émilion,13.5,"Merlot, Cabernet Sauvignon, Cabernet Franc","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.91,57.03,4.63,54.6
1158,Gigondas 2017,4.1,201,34.44,France / Rhone Valley / Southern Rhône / Gigondas,Domaine du Cayron,Southern Rhône Red,14.5,100 Grenache,"['Beef', 'Lamb', 'Game (deer, venison)']",65.92,50.41,5.49,54.04
1159,Vieilles Vignes Elisabeth Chambellan Châteauneuf-du-Pape 2018,4.2,260,32.49,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Domaine du Père Caboche,Southern Rhône Châteauneuf-du-Pape Red,16.0,100 Grenache,"['Lamb', 'Pork', 'Poultry']",85.0,38.31,5.42,45.87
1160,Haut-Médoc (Grand Cru Classé) 2019,4.1,233,39.99,France / Bordeaux / Médoc / Haut-Médoc,Château La Tour Carnet,Bordeaux Médoc,13.8,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",74.31,74.07,8.05,70.94
1161,Fronsac 2016,4.2,394,69.95,France / Bordeaux / Libournais / Fronsac,Château la Vieille Cure,Bordeaux Libournais Red,15.0,100 Merlot,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",66.86,43.24,6.84,44.46
1164,Mâcon-Milly-Lamartine 2019,4.1,210,34.97,France / Bourgogne / Mâconnais / Mâcon / Mâcon-Milly-Lamartine,Les Héritiers du Comte Lafon,Burgundy Mâconnais White,14.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",44.65,46.29526972,2.84,44.14
1166,Morgon Camille 2020,4.2,76,79.94,France / Beaujolais / Morgon,Domaine Marcel Lapierre,Beaujolais Red,14.0,Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",5.55,13.62,11.5,78.89
1167,La Sacristie de la Vieille Cure Fronsac 2009,3.8,231,15.94,France / Bordeaux / Libournais / Fronsac,Château la Vieille Cure,Bordeaux Libournais Red,14.0,"Cabernet Sauvignon, Cabernet Franc, Merlot","['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.94,37.83,14.16,44.24
1168,Chablis 1er Cru 'Côte de Lechet' 2019,4.3,253,35.89,France / Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Côte de Lechet',Bernard Defaix,Burgundy Chablis,13.0,100 Chardonnay,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",43.64,46.29526972,2.58,66.51
1169,Les Tours Beaujolais Villages 2018,4.2,125,31.0,France / Beaujolais / Beaujolais-Villages,Justin Dutraive,Beaujolais Red,14.5,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",3.55,6.13,6.39,76.04
1172,Pouilly-Fuissé 'Terroirs' 2020,4.2,168,22.99,France / Bourgogne / Mâconnais / Pouilly-Fuissé,Domaine Sangouard-Guyot,Burgundy Mâconnais White,13.0,100 Chardonnay,"['Pasta', 'Vegetarian', 'Cured Meat']",41.53,46.29526972,2.79,41.78
1173,Saint-Joseph Cavanos 2017,4.1,211,46.43,France / Rhone Valley / Northern Rhône / Saint-Joseph,Yves Cuilleron,Northern Rhône Saint-Joseph,13.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",72.14,48.35,3.63,58.46
1174,Saint-Romain Sous Roche 2016,3.9,148,39.94,France / Bourgogne / Côte de Beaune / Saint-Romain,Domaine Henri & Gilles Buisson,Burgundy Côte de Beaune Red,13.0,100 Pinot Nero,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",33.25,25.77,6.9,64.62
1176,Costières-de-Nîmes Rosé (Tradition de Campuget) 2021,4.0,72,14.99,France / Rhone Valley / Southern Rhône / Costières-de-Nîmes,Château de Campuget,Southern Rhône Rosé,13.0,Shiraz/Syrah,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Poultry']",53.07,46.29526972,11.46,51.62
1178,Sancerre à Chavignol Blanc 2019,4.1,561,38.0,France / Loire Valley / Upper Loire / Sancerre,Gérard Boulay,Upper Loire White,12.5,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",24.18,46.29526972,4.55,66.1
1179,Le Rochoy Silex Sancerre 2020,4.2,254,46.99,France / Loire Valley / Upper Loire / Sancerre,Laporte,Upper Loire White,13.5,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",21.18,46.29526972,0.18,69.13
1180,Châteauneuf-du-Pape 2015,4.2,240,34.95,France / Rhone Valley / Southern Rhône / Châteauneuf-du-Pape,Château Sixtine,Southern Rhône Châteauneuf-du-Pape Red,15.0,100 Roussanne,"['Lamb', 'Pork', 'Poultry']",85.0,39.74,12.98,45.27
1182,Prima 2008,4.1,211,38.89,France / Bordeaux / Côtes de Bordeaux / Cadillac - Côtes de Bordeaux,Château Carignan,Bordeaux Red,13.5,100 Merlot,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",68.07,54.63,10.35,61.79
1183,Vouvray Classic 2020,4.0,472,21.99,France / Loire Valley / Middle Loire / Touraine / Vouvray,Marc Brédif,Loire Chenin Blanc,13.5,100 Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",20.33,46.29526972,14.04,85.0
1185,Authentic Brut Champagne,3.8,3531,39.99,France / Champagne,Canard-Duchêne,French Champagne,12.0,"Pinot Noir, Chardonnay",[],61.73,46.29526972,9.05,53.555
1187,Vieilles Vignes Chénas 2019,3.8,27,23.99,France / Beaujolais / Chénas,Domaine de Chènepierre,Beaujolais Red,14.1,100 Gamay,"['Pasta', 'Veal', 'Pork', 'Poultry']",26.68,22.05,9.05,74.11
1189,Cuvée Les Caillottes Sancerre 2020,3.9,71,29.99,France / Loire Valley / Upper Loire / Sancerre,Jean-Max Roger,Upper Loire White,14.0,100 Sauvignon Blanc,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",22.56,46.29526972,9.05,68.42
1195,Touche-Mitaine Montlouis-sur-Loire 2019,3.9,146,19.94,France / Loire Valley / Middle Loire / Touraine / Montlouis-sur-Loire,Le Rocher des Violettes,Loire Chenin Blanc,13.0,100 Chenin Blanc,"['Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry', 'Mild and soft cheese']",20.94,46.29526972,4.52,84.62
